Wall time,Step,Value
1658936910.756947,66,152.1319580078125
1658936944.382473,67,152.72457885742188
1658936979.0690382,68,152.09141540527344
1658937014.0598242,69,153.22300720214844
1658937050.1500769,70,153.16055297851562
1658937341.082474,71,151.72189331054688
1658937364.90661,72,150.81430053710938
1658937394.1477818,73,153.89451599121094
1658937415.565974,74,153.85726928710938
1658937450.510128,75,153.20550537109375
1658937482.9653099,76,151.35354614257812
1658937514.8597918,77,152.83326721191406
1658937545.5724401,78,154.79232788085938
1658937867.513056,79,153.18292236328125
1658937951.728071,80,152.321533203125
1658938011.8202639,81,152.74302673339844
1658938043.3204422,82,153.29354858398438
1658938074.184714,83,152.97201538085938
1658938105.595049,84,153.53070068359375
1658938137.409838,85,153.99749755859375
1658938432.800169,86,154.00485229492188
1658938463.115723,87,152.46875
1658938493.150529,88,153.49009704589844
1658938517.6784818,89,154.7416534423828
1658938545.500133,90,156.84286499023438
1658938569.788141,91,155.68099975585938
1658938598.2092311,92,155.92898559570312
1658938630.00141,93,155.6018829345703
1658938908.1809149,94,154.9876708984375
1658938938.700427,95,154.77871704101562
1658938970.417239,96,154.09912109375
1658939004.437995,97,154.08639526367188
1658939031.577214,98,156.5951385498047
1658939059.528448,99,156.73866271972656
1658939088.695765,100,155.65155029296875
1658939124.77649,101,158.97760009765625
1658939453.166394,102,160.7561492919922
1658939482.7264042,103,165.66514587402344
1658939512.938814,104,167.2797088623047
1658939542.746054,105,168.53416442871094
1658939575.155091,106,170.369140625
1658939605.861137,107,171.578125
1658939639.823023,108,174.1770477294922
1658939673.123179,109,174.783935546875
1658939973.6047099,110,175.15631103515625
1658940008.983435,111,174.50848388671875
1658940036.618838,112,181.02749633789062
1658940068.6173801,113,182.98291015625
1658940098.565291,114,184.92698669433594
1658940119.432271,115,186.5402069091797
1658940148.298506,116,187.1271514892578
1658940177.925518,117,186.91830444335938
1658940452.035268,118,189.32713317871094
1658940482.837578,119,190.27549743652344
1658940513.1548579,120,189.06167602539062
1658940545.862875,121,187.6407012939453
1658940576.091348,122,184.8359375
1658940597.1977248,123,185.34527587890625
1658940619.627382,124,183.96087646484375
1658940648.584856,125,185.64801025390625
1658940865.128284,126,185.8473358154297
1658940894.1746829,127,184.94332885742188
1658940922.616744,128,181.8765106201172
1658940952.108476,129,179.68589782714844
1658940981.666601,130,177.6925811767578
1658941011.099392,131,177.8216094970703
1658941042.994865,132,178.89405822753906
1658941711.6135738,133,176.87635803222656
1658941763.550296,134,177.79356384277344
1658941809.716168,135,175.93270874023438
1658941847.380147,136,175.80348205566406
1658941880.510827,137,175.7677459716797
1658941919.239755,138,175.92623901367188
1658941958.0560918,139,176.5026092529297
1658941996.716532,140,172.0459442138672
1658942450.9035351,141,171.18057250976562
1658943799.635786,142,167.8470916748047
1658943850.2318962,143,164.7104949951172
1658943880.131597,144,162.73403930664062
1658943917.045303,145,163.34405517578125
1658943952.587065,146,164.40444946289062
1658943991.2245288,147,164.96145629882812
1658944023.860706,148,165.68441772460938
1658944302.450442,149,166.4422607421875
1658944333.589004,150,164.24256896972656
1658944369.030443,151,164.5738983154297
1658944399.8348951,152,167.34915161132812
1658944434.453886,153,166.95816040039062
1658944469.175494,154,168.77304077148438
1658944502.118633,155,167.9844970703125
1658944532.879819,156,167.50958251953125
1658944859.707497,157,169.82313537597656
1658944891.814868,158,171.3792724609375
1658944921.295582,159,172.2790985107422
1658944955.598145,160,170.90724182128906
1658944987.978217,161,172.6516571044922
1658945021.002808,162,172.91221618652344
1658945052.286624,163,173.37828063964844
1658945085.293002,164,173.6182403564453
1658945425.62765,165,174.51373291015625
1658945463.898295,166,173.77354431152344
1658945489.871664,167,173.5107421875
1658945525.53865,168,174.09832763671875
1658945561.16445,169,175.02850341796875
1658945591.420005,170,177.53729248046875
1658945618.182003,171,178.26873779296875
1658945874.460413,172,178.83380126953125
1658945906.529825,173,176.34515380859375
1658945934.879612,174,174.90057373046875
1658945967.676333,175,173.98744201660156
1658946002.002133,176,176.14251708984375
1658946032.677313,177,173.0275115966797
1658946062.707777,178,171.9357452392578
1658946093.270506,179,174.15731811523438
1658946394.467783,180,175.06646728515625
1658946429.737665,181,173.23748779296875
1658946464.6047392,182,174.70846557617188
1658946492.653837,183,175.0293426513672
1658946525.898248,184,174.5944061279297
1658946556.712137,185,174.9873046875
1658946586.195523,186,175.91481018066406
1658946612.5218089,187,177.03561401367188
1658946849.254772,188,174.5849609375
1658946877.0978491,189,174.7779541015625
1658946910.900788,190,172.90077209472656
1658946944.294347,191,174.36326599121094
1658946975.554263,192,173.7917022705078
1658947007.9007108,193,173.40374755859375
1658947040.976911,194,175.49465942382812
1658947067.894968,195,174.97850036621094
1658947433.615989,196,176.9750213623047
1658947470.922615,197,178.50587463378906
1658947509.515556,198,176.30596923828125
1658947541.255407,199,176.28466796875
1658947576.3338199,200,177.99105834960938
1658947612.883692,201,177.53672790527344
1658947646.6589382,202,176.97059631347656
1658947671.909523,203,172.13815307617188
1658948996.771011,204,171.88272094726562
1658949046.803658,205,171.1900177001953
1658949078.284868,206,167.4908447265625
1658949111.223978,207,167.16004943847656
1658949146.3166022,208,165.2283935546875
1658949193.980046,209,164.7320556640625
1658949237.815268,210,164.4137725830078
1658995102.700944,211,165.65008544921875
1658995147.173249,212,162.1609344482422
1658995185.166904,213,162.4112091064453
1658995221.9991622,214,163.72427368164062
1658995262.926406,215,163.244873046875
1658995306.500932,216,163.30137634277344
1658995395.5146,217,162.47459411621094
1658995473.414504,218,160.78457641601562
1658996326.33388,219,160.02528381347656
1658996374.601768,220,161.125732421875
1658996418.534347,221,162.49122619628906
1658996456.52452,222,162.6993408203125
1658996499.612304,223,165.38697814941406
1658996540.247134,224,167.97137451171875
1658996586.3514009,225,166.6682586669922
1658996620.705652,226,166.04742431640625
1658997050.4345012,227,167.15545654296875
1658997086.233417,228,168.2767791748047
1658997108.985086,229,168.632080078125
1658997128.306269,230,167.56443786621094
1658997149.177804,231,165.47903442382812
1658997166.3596601,232,164.1920928955078
1658997187.425758,233,163.57159423828125
1658997204.425817,234,160.38888549804688
1658997691.321426,235,161.57208251953125
1658997719.725311,236,162.06076049804688
1658997747.148164,237,161.97744750976562
1658997811.215791,238,159.54881286621094
1658997851.243701,239,159.72802734375
1658997897.438781,240,162.0973358154297
1658997952.734856,241,162.5587158203125
1658998000.350143,242,162.665283203125
1658998533.2326112,243,163.61793518066406
1658998632.514585,244,164.806396484375
1658998669.435492,245,165.72952270507812
1658998882.5752242,246,167.14251708984375
1658998912.074945,247,166.57456970214844
1658998943.937276,248,165.68167114257812
1658998978.521711,249,165.74240112304688
1658999005.9843168,250,164.2760467529297
1658999322.090239,251,164.11325073242188
1658999348.793757,252,160.46424865722656
1658999376.803573,253,158.12545776367188
1658999405.635616,254,154.3781280517578
1658999433.3835142,255,154.5030975341797
1658999460.601399,256,153.24026489257812
1658999493.180539,257,151.326171875
1658999798.031882,258,147.9775390625
1658999834.041875,259,145.2463836669922
1658999869.7705128,260,146.2374267578125
1658999902.063564,261,146.5726776123047
1658999937.068195,262,145.50454711914062
1658999973.85462,263,146.4318084716797
1659000007.6469471,264,145.19357299804688
1659000042.990817,265,145.08123779296875
1659000390.0269718,266,144.14389038085938
1659000423.55586,267,144.7166748046875
1659000453.302034,268,145.98631286621094
1659000484.3205209,269,146.11813354492188
1659000516.9228091,270,145.2095184326172
1659000545.172682,271,146.77145385742188
1659000583.6650398,272,149.2102508544922
1659000618.794144,273,148.77394104003906
1659000902.071279,274,150.23643493652344
1659000932.965371,275,151.71676635742188
1659000965.620995,276,150.64523315429688
1659000997.687434,277,151.60533142089844
1659001030.352463,278,150.1455841064453
1659001063.129097,279,150.4571990966797
1659001156.172096,280,149.2259521484375
1659001189.113736,281,152.69989013671875
1659001535.807748,282,152.02761840820312
1659001569.506749,283,151.83599853515625
1659001606.414926,284,155.05987548828125
1659001639.4848561,285,156.299560546875
1659001672.70292,286,155.85218811035156
1659001705.274428,287,156.1373291015625
1659001738.915303,288,156.810791015625
1659001766.891349,289,155.0330047607422
1659002093.020027,290,154.8483428955078
1659002126.1722,291,156.00096130371094
1659002143.7447941,292,156.14857482910156
1659002177.809976,293,156.5965576171875
1659002211.491638,294,153.96458435058594
1659002246.446303,295,155.54452514648438
1659002280.065422,296,154.77169799804688
1659002551.683871,297,153.53732299804688
1659002580.545744,298,153.2066650390625
1659002612.312206,299,152.63623046875
1659002643.250709,300,152.6549072265625
1659002670.059686,301,150.25741577148438
1659002711.0298822,302,151.96157836914062
1659002744.041736,303,154.08058166503906
1659002779.58081,304,155.4725799560547
1659003797.632332,305,156.0094451904297
1659003828.194852,306,157.9903564453125
1659003852.610345,307,157.32723999023438
1659003882.021294,308,159.5301971435547
1659003916.2140312,309,160.13421630859375
1659003950.517578,310,160.09962463378906
1659007603.532613,311,162.1914520263672
1659007639.178439,312,164.2188720703125
1659007996.3863401,313,165.01966857910156
1659008032.71008,314,165.1500244140625
1659008072.0040011,315,165.36361694335938
1659008108.3359418,316,163.4879150390625
1659008139.622287,317,164.03887939453125
1659008175.3087099,318,166.59507751464844
1659008207.05971,319,168.73915100097656
1659008243.343484,320,168.30625915527344
1659008575.140533,321,168.28778076171875
1659008612.441387,322,169.63311767578125
1659008640.592285,323,169.56573486328125
1659008668.74008,324,167.9535675048828
1659008697.189138,325,169.52532958984375
1659008726.226166,326,169.09835815429688
1659008756.330837,327,169.38002014160156
1659008785.977655,328,168.00473022460938
1659009036.3839638,329,170.55075073242188
1659009066.171971,330,173.33253479003906
1659009095.453632,331,174.89788818359375
1659009127.440935,332,177.02999877929688
1659009166.15928,333,181.1866912841797
1659009205.570421,334,183.61862182617188
1659009242.982768,335,184.7164764404297
1659009587.159986,336,187.23486328125
1659009624.48932,337,186.6704559326172
1659009662.047313,338,191.0320587158203
1659009698.831379,339,190.61386108398438
1659009735.1510668,340,191.35165405273438
1659009771.088336,341,189.81768798828125
1659009808.229342,342,190.5937042236328
1659009845.012032,343,190.6779022216797
1659010196.954454,344,190.75808715820312
1659010232.365551,345,188.90748596191406
1659010263.4727318,346,186.4772186279297
1659011184.267492,347,185.75840759277344
1659011222.419519,348,186.9188232421875
1659011253.218178,349,187.28265380859375
1659011279.816329,350,188.64813232421875
1659011309.098907,351,187.3148193359375
1659011559.109855,352,190.16683959960938
1659011586.213345,353,192.30137634277344
1659011607.4911191,354,193.43646240234375
1659011628.747874,355,193.7042694091797
1659011647.4892201,356,195.40093994140625
1659011666.5188322,357,197.909912109375
1659011686.960207,358,197.24436950683594
1659011715.368394,359,196.8493194580078
1659012078.407583,360,196.2085418701172
1659012117.251006,361,194.51663208007812
1659012151.672537,362,195.06605529785156
1659012188.1641622,363,192.9561767578125
1659012230.442403,364,195.4225616455078
1659012267.545279,365,196.6871337890625
1659012304.300511,366,196.11280822753906
1659012342.0181959,367,195.6912078857422
1659013151.280777,368,191.61094665527344
1659013186.545303,369,191.1790313720703
1659013205.701628,370,189.80682373046875
1659013226.713373,371,191.64523315429688
1659013246.7391942,372,189.1095428466797
1659013267.2173362,373,191.40090942382812
1659013298.0757499,374,192.80728149414062
1659013336.1489978,375,193.16351318359375
1659013656.665758,376,195.72488403320312
1659013675.881383,377,197.9473876953125
1659013695.141352,378,199.85723876953125
1659013714.8417861,379,200.27020263671875
1659013734.365605,380,203.77122497558594
1659013754.549702,381,202.40478515625
1659013774.070822,382,203.19139099121094
1659013926.219133,383,203.18267822265625
1659013945.180372,384,201.76878356933594
1659013963.8304079,385,203.47462463378906
1659013984.460394,386,201.9001007080078
1659014003.088275,387,206.21644592285156
1659014022.191496,388,209.9665069580078
1659014042.186521,389,210.69650268554688
1659014257.307588,390,210.30873107910156
